date,ts_code,name,score,forward_return,mom_20d,regime,high,medium,low,score_bucket
20251219,801890.SI,机械设备,6.61,4.5,6.56,BULL,0,1,0,"(6.4, 6.7]"
20251219,801950.SI,煤炭,5.09,-0.68,-2.67,BULL,0,1,0,"(4.9, 5.2]"
20251219,801960.SI,石油石化,5.76,3.18,-0.92,BULL,0,1,0,"(5.5, 5.8]"
20251219,801970.SI,环保,6.12,1.92,1.07,BULL,0,1,0,"(6.1, 6.4]"
20251219,801980.SI,美容护理,5.91,-1.08,-0.35,BULL,0,1,0,"(5.8, 6.1]"
20251222,801010.SI,农林牧渔,6.46,0.33,0.89,BULL,0,1,0,"(6.4, 6.7]"
20251222,801030.SI,基础化工,6.79,2.54,4.72,BULL,0,1,0,"(6.7, 6.9]"
20251222,801040.SI,钢铁,6.24,1.98,2.1,BULL,0,1,0,"(6.1, 6.4]"
20251222,801050.SI,有色金属,7.42,1.92,13.13,BULL,1,0,0,"(7.2, 7.5]"
20251222,801080.SI,电子,6.66,2.65,8.51,BULL,0,1,0,"(6.7, 6.9]"
20251222,801110.SI,家用电器,5.93,0.1,1.96,BULL,0,1,0,"(5.8, 6.1]"
20251222,801120.SI,食品饮料,5.49,-1.5,-1.98,BULL,0,1,0,"(5.2, 5.5]"
20251222,801130.SI,纺织服饰,5.48,0.71,0.03,BULL,0,1,0,"(5.2, 5.5]"
20251222,801140.SI,轻工制造,6.58,1.99,5.18,BULL,0,1,0,"(6.4, 6.7]"
20251222,801150.SI,医药生物,5.51,-1.01,-0.76,BULL,0,1,0,"(5.5, 5.8]"
20251222,801160.SI,公用事业,5.55,-0.22,0.42,BULL,0,1,0,"(5.5, 5.8]"
20251222,801170.SI,交通运输,6.31,0.18,2.45,BULL,0,1,0,"(6.1, 6.4]"
20251222,801180.SI,房地产,5.01,0.43,-3.84,BULL,0,1,0,"(4.9, 5.2]"
20251222,801200.SI,商贸零售,6.87,-1.89,9.51,BULL,0,1,0,"(6.7, 6.9]"
20251222,801210.SI,社会服务,6.52,-1.47,2.7,BULL,0,1,0,"(6.4, 6.7]"
20251222,801230.SI,综合,6.18,-1.06,3.54,BULL,0,1,0,"(6.1, 6.4]"
20251222,801710.SI,建筑材料,6.58,2.49,3.58,BULL,0,1,0,"(6.4, 6.7]"
20251222,801720.SI,建筑装饰,5.51,2.02,0.14,BULL,0,1,0,"(5.5, 5.8]"
20251222,801730.SI,电力设备,6.02,3.09,2.33,BULL,0,1,0,"(5.8, 6.1]"
20251222,801740.SI,国防军工,7.18,6.91,6.41,BULL,1,0,0,"(6.9, 7.2]"
20251222,801750.SI,计算机,5.16,1.7,-2.26,BULL,0,1,0,"(4.9, 5.2]"
20251222,801760.SI,传媒,4.68,0.22,-3.69,BULL,0,0,1,"(4.6, 4.9]"
20251222,801770.SI,通信,7.95,-0.63,23.16,BULL,1,0,0,"(7.8, 8.1]"
20251222,801780.SI,银行,4.96,0.53,-2.28,BULL,0,0,1,"(4.9, 5.2]"
20251222,801790.SI,非银金融,6.89,1.32,6.89,BULL,0,1,0,"(6.7, 6.9]"
20251222,801880.SI,汽车,6.59,2.25,4.66,BULL,0,1,0,"(6.4, 6.7]"
20251222,801890.SI,机械设备,6.8,3.45,6.35,BULL,0,1,0,"(6.7, 6.9]"
20251222,801950.SI,煤炭,5.12,-0.93,-1.25,BULL,0,1,0,"(4.9, 5.2]"
20251222,801960.SI,石油石化,6.13,3.39,1.56,BULL,0,1,0,"(6.1, 6.4]"
20251222,801970.SI,环保,6.09,1.06,0.86,BULL,0,1,0,"(6.1, 6.4]"
20251222,801980.SI,美容护理,5.9,-1.41,-0.8,BULL,0,1,0,"(5.8, 6.1]"
20251223,801010.SI,农林牧渔,6.21,1.47,0.15,BULL,0,1,0,"(6.1, 6.4]"
20251223,801030.SI,基础化工,6.76,2.78,3.71,BULL,0,1,0,"(6.7, 6.9]"
20251223,801040.SI,钢铁,6.25,1.86,1.13,BULL,0,1,0,"(6.1, 6.4]"
20251223,801050.SI,有色金属,7.3,2.82,10.93,BULL,1,0,0,"(7.2, 7.5]"
20251223,801080.SI,电子,6.51,2.57,6.85,BULL,0,1,0,"(6.4, 6.7]"
20251223,801110.SI,家用电器,5.83,1.35,1.16,BULL,0,1,0,"(5.8, 6.1]"
20251223,801120.SI,食品饮料,5.4,-1.61,-2.55,BULL,0,1,0,"(5.2, 5.5]"
20251223,801130.SI,纺织服饰,5.38,1.51,-1.62,BULL,0,1,0,"(5.2, 5.5]"
20251223,801140.SI,轻工制造,6.22,2.17,3.32,BULL,0,1,0,"(6.1, 6.4]"
20251223,801150.SI,医药生物,5.42,-1.13,-2.16,BULL,0,1,0,"(5.2, 5.5]"
20251223,801160.SI,公用事业,5.46,-1.23,-0.21,BULL,0,1,0,"(5.2, 5.5]"
20251223,801170.SI,交通运输,6.2,-0.34,2.02,BULL,0,1,0,"(6.1, 6.4]"
20251223,801180.SI,房地产,4.87,0.02,-5.59,BULL,0,0,1,"(4.6, 4.9]"
20251223,801200.SI,商贸零售,6.85,-1.84,6.71,BULL,0,1,0,"(6.7, 6.9]"
20251223,801210.SI,社会服务,5.7,-0.52,-1.27,BULL,0,1,0,"(5.5, 5.8]"
20251223,801230.SI,综合,5.98,-0.0,1.25,BULL,0,1,0,"(5.8, 6.1]"
20251223,801710.SI,建筑材料,6.66,1.09,2.86,BULL,0,1,0,"(6.7, 6.9]"
20251223,801720.SI,建筑装饰,5.61,0.84,-0.55,BULL,0,1,0,"(5.5, 5.8]"
20251223,801730.SI,电力设备,6.13,1.78,1.85,BULL,0,1,0,"(6.1, 6.4]"
20251223,801740.SI,国防军工,6.88,7.89,5.23,BULL,0,1,0,"(6.7, 6.9]"
20251223,801750.SI,计算机,4.95,2.95,-4.33,BULL,0,0,1,"(4.9, 5.2]"
20251223,801760.SI,传媒,4.5,1.27,-6.59,BULL,0,0,1,"(4.4, 4.6]"
20251223,801770.SI,通信,7.82,0.27,18.32,BULL,1,0,0,"(7.8, 8.1]"
20251223,801780.SI,银行,5.17,0.01,-3.2,BULL,0,1,0,"(4.9, 5.2]"
20251223,801790.SI,非银金融,7.04,0.47,6.25,BULL,1,0,0,"(6.9, 7.2]"
20251223,801880.SI,汽车,6.07,4.63,3.02,BULL,0,1,0,"(5.8, 6.1]"
20251223,801890.SI,机械设备,6.71,4.78,5.38,BULL,0,1,0,"(6.7, 6.9]"
20251223,801950.SI,煤炭,4.85,-0.87,-2.12,BULL,0,0,1,"(4.6, 4.9]"
20251223,801960.SI,石油石化,6.14,5.79,1.86,BULL,0,1,0,"(6.1, 6.4]"
20251223,801970.SI,环保,5.85,0.51,-0.18,BULL,0,1,0,"(5.8, 6.1]"
20251223,801980.SI,美容护理,5.44,0.42,-2.89,BULL,0,1,0,"(5.2, 5.5]"
20251224,801010.SI,农林牧渔,5.79,1.21,-0.05,BULL,0,1,0,"(5.5, 5.8]"
20251224,801030.SI,基础化工,6.9,1.03,5.77,BULL,0,1,0,"(6.7, 6.9]"
20251224,801040.SI,钢铁,6.24,1.16,2.32,BULL,0,1,0,"(6.1, 6.4]"
20251224,801050.SI,有色金属,7.45,3.31,11.92,BULL,1,0,0,"(7.2, 7.5]"
20251224,801080.SI,电子,7.06,-0.58,7.43,BULL,1,0,0,"(6.9, 7.2]"
20251224,801110.SI,家用电器,5.76,1.28,0.26,BULL,0,1,0,"(5.5, 5.8]"
20251224,801120.SI,食品饮料,5.23,-1.84,-3.05,BULL,0,1,0,"(5.2, 5.5]"
20251224,801130.SI,纺织服饰,5.32,1.32,-1.4,BULL,0,1,0,"(5.2, 5.5]"
20251224,801140.SI,轻工制造,6.84,0.4,5.35,BULL,0,1,0,"(6.7, 6.9]"
20251224,801150.SI,医药生物,5.24,-1.81,-2.58,BULL,0,1,0,"(5.2, 5.5]"
20251224,801160.SI,公用事业,5.59,-2.12,0.44,BULL,0,1,0,"(5.5, 5.8]"
20251224,801170.SI,交通运输,6.48,0.18,2.14,BULL,0,1,0,"(6.4, 6.7]"
20251224,801180.SI,房地产,4.68,0.48,-4.65,BULL,0,0,1,"(4.6, 4.9]"
20251224,801200.SI,商贸零售,6.98,-1.25,5.58,BULL,0,1,0,"(6.9, 7.2]"
20251224,801210.SI,社会服务,5.99,-0.26,0.47,BULL,0,1,0,"(5.8, 6.1]"
20251224,801230.SI,综合,5.98,-2.16,0.71,BULL,0,1,0,"(5.8, 6.1]"
20251224,801710.SI,建筑材料,6.73,-0.6,4.63,BULL,0,1,0,"(6.7, 6.9]"
20251224,801720.SI,建筑装饰,5.96,0.3,0.66,BULL,0,1,0,"(5.8, 6.1]"
20251224,801730.SI,电力设备,6.42,-0.16,2.97,BULL,0,1,0,"(6.4, 6.7]"
20251224,801740.SI,国防军工,7.38,7.1,10.76,BULL,1,0,0,"(7.2, 7.5]"
20251224,801750.SI,计算机,5.3,2.42,-2.62,BULL,0,1,0,"(5.2, 5.5]"
20251224,801760.SI,传媒,4.75,2.82,-5.81,BULL,0,0,1,"(4.6, 4.9]"
20251224,801770.SI,通信,7.57,-2.18,14.34,BULL,1,0,0,"(7.5, 7.8]"
20251224,801780.SI,银行,4.99,0.43,-2.73,BULL,0,0,1,"(4.9, 5.2]"
20251224,801790.SI,非银金融,6.87,-0.29,6.71,BULL,0,1,0,"(6.7, 6.9]"
20251224,801880.SI,汽车,6.54,3.5,3.27,BULL,0,1,0,"(6.4, 6.7]"
20251224,801890.SI,机械设备,6.97,3.15,6.68,BULL,0,1,0,"(6.9, 7.2]"
20251224,801950.SI,煤炭,4.72,-0.69,-2.25,BULL,0,0,1,"(4.6, 4.9]"
20251224,801960.SI,石油石化,6.45,4.88,3.35,BULL,0,1,0,"(6.4, 6.7]"
20251224,801970.SI,环保,6.26,-0.72,1.89,BULL,0,1,0,"(6.1, 6.4]"
20251224,801980.SI,美容护理,5.63,0.49,-1.4,BULL,0,1,0,"(5.5, 5.8]"
20251225,801010.SI,农林牧渔,5.83,0.62,0.62,BULL,0,1,0,"(5.8, 6.1]"
20251225,801030.SI,基础化工,6.94,1.61,5.44,BULL,0,1,0,"(6.7, 6.9]"
20251225,801040.SI,钢铁,6.35,0.73,3.02,BULL,0,1,0,"(6.1, 6.4]"
20251225,801050.SI,有色金属,7.1,6.83,10.77,BULL,1,0,0,"(6.9, 7.2]"
20251225,801080.SI,电子,6.86,2.79,7.46,BULL,0,1,0,"(6.7, 6.9]"
20251225,801110.SI,家用电器,5.93,1.79,0.87,BULL,0,1,0,"(5.8, 6.1]"
20251225,801120.SI,食品饮料,5.45,-0.61,-2.17,BULL,0,1,0,"(5.2, 5.5]"
20251225,801130.SI,纺织服饰,5.78,0.84,-0.58,BULL,0,1,0,"(5.5, 5.8]"
20251225,801140.SI,轻工制造,6.69,-0.37,5.86,BULL,0,1,0,"(6.7, 6.9]"
20251225,801150.SI,医药生物,5.4,1.38,-1.62,BULL,0,1,0,"(5.2, 5.5]"
20251225,801160.SI,公用事业,5.8,-1.7,0.23,BULL,0,1,0,"(5.8, 6.1]"
20251225,801170.SI,交通运输,6.69,-0.71,3.19,BULL,0,1,0,"(6.7, 6.9]"
20251225,801180.SI,房地产,5.34,1.02,-3.3,BULL,0,1,0,"(5.2, 5.5]"
20251225,801200.SI,商贸零售,6.84,-0.96,6.35,BULL,0,1,0,"(6.7, 6.9]"
20251225,801210.SI,社会服务,6.14,0.42,0.93,BULL,0,1,0,"(6.1, 6.4]"
20251225,801230.SI,综合,5.82,1.17,1.97,BULL,0,1,0,"(5.8, 6.1]"
20251225,801710.SI,建筑材料,6.83,0.49,6.09,BULL,0,1,0,"(6.7, 6.9]"
20251225,801720.SI,建筑装饰,6.23,0.62,1.63,BULL,0,1,0,"(6.1, 6.4]"
20251225,801730.SI,电力设备,6.53,1.26,3.44,BULL,0,1,0,"(6.4, 6.7]"
20251225,801740.SI,国防军工,7.48,6.78,14.22,BULL,1,0,0,"(7.2, 7.5]"
20251225,801750.SI,计算机,5.72,4.31,-0.98,BULL,0,1,0,"(5.5, 5.8]"
20251225,801760.SI,传媒,5.07,6.28,-3.77,BULL,0,1,0,"(4.9, 5.2]"
20251225,801770.SI,通信,7.46,-0.69,14.49,BULL,1,0,0,"(7.2, 7.5]"
20251225,801780.SI,银行,4.81,0.27,-3.39,BULL,0,0,1,"(4.6, 4.9]"
20251225,801790.SI,非银金融,7.14,1.74,7.95,BULL,1,0,0,"(6.9, 7.2]"
20251225,801880.SI,汽车,6.8,2.56,4.9,BULL,0,1,0,"(6.7, 6.9]"
20251225,801890.SI,机械设备,7.04,3.12,8.37,BULL,1,0,0,"(6.9, 7.2]"
20251225,801950.SI,煤炭,4.49,0.09,-3.26,BULL,0,0,1,"(4.4, 4.6]"
20251225,801960.SI,石油石化,6.34,3.21,2.74,BULL,0,1,0,"(6.1, 6.4]"
20251225,801970.SI,环保,6.57,0.12,2.28,BULL,0,1,0,"(6.4, 6.7]"
20251225,801980.SI,美容护理,5.83,1.58,-1.7,BULL,0,1,0,"(5.8, 6.1]"
20251226,801010.SI,农林牧渔,6.26,1.23,-0.47,BULL,0,1,0,"(6.1, 6.4]"
20251226,801030.SI,基础化工,6.83,4.15,4.71,BULL,0,1,0,"(6.7, 6.9]"
20251226,801040.SI,钢铁,6.67,1.5,2.77,BULL,0,1,0,"(6.7, 6.9]"
20251226,801050.SI,有色金属,7.23,7.42,13.22,BULL,1,0,0,"(6.9, 7.2]"
20251226,801080.SI,电子,6.69,5.23,5.33,BULL,0,1,0,"(6.7, 6.9]"
20251226,801110.SI,家用电器,5.89,2.44,0.52,BULL,0,1,0,"(5.8, 6.1]"
20251226,801120.SI,食品饮料,5.36,0.3,-3.03,BULL,0,1,0,"(5.2, 5.5]"
20251226,801130.SI,纺织服饰,5.92,1.86,-1.45,BULL,0,1,0,"(5.8, 6.1]"
20251226,801140.SI,轻工制造,6.67,0.95,4.35,BULL,0,1,0,"(6.7, 6.9]"
20251226,801150.SI,医药生物,5.55,2.58,-2.09,BULL,0,1,0,"(5.5, 5.8]"
20251226,801160.SI,公用事业,6.29,-1.19,0.27,BULL,0,1,0,"(6.1, 6.4]"
20251226,801170.SI,交通运输,6.52,-0.06,3.07,BULL,0,1,0,"(6.4, 6.7]"
20251226,801180.SI,房地产,5.54,1.9,-3.3,BULL,0,1,0,"(5.5, 5.8]"
20251226,801200.SI,商贸零售,6.85,-0.66,5.72,BULL,0,1,0,"(6.7, 6.9]"
20251226,801210.SI,社会服务,6.08,1.53,0.14,BULL,0,1,0,"(5.8, 6.1]"
20251226,801230.SI,综合,5.65,4.58,0.81,BULL,0,1,0,"(5.5, 5.8]"
20251226,801710.SI,建筑材料,6.79,0.82,5.36,BULL,0,1,0,"(6.7, 6.9]"
20251226,801720.SI,建筑装饰,6.32,1.97,0.47,BULL,0,1,0,"(6.1, 6.4]"
20251226,801730.SI,电力设备,6.49,0.98,3.52,BULL,0,1,0,"(6.4, 6.7]"
20251226,801740.SI,国防军工,7.44,8.99,13.75,BULL,1,0,0,"(7.2, 7.5]"
20251226,801750.SI,计算机,5.93,6.18,-1.39,BULL,0,1,0,"(5.8, 6.1]"
20251226,801760.SI,传媒,5.39,7.34,-3.96,BULL,0,1,0,"(5.2, 5.5]"
20251226,801770.SI,通信,7.41,-0.85,13.66,BULL,1,0,0,"(7.2, 7.5]"
20251226,801780.SI,银行,4.74,1.14,-2.95,BULL,0,0,1,"(4.6, 4.9]"
20251226,801790.SI,非银金融,7.01,5.02,8.3,BULL,1,0,0,"(6.9, 7.2]"
20251226,801880.SI,汽车,6.63,3.45,4.21,BULL,0,1,0,"(6.4, 6.7]"
20251226,801890.SI,机械设备,6.99,3.65,7.17,BULL,0,1,0,"(6.9, 7.2]"
20251226,801950.SI,煤炭,4.96,1.97,-2.84,BULL,0,0,1,"(4.9, 5.2]"
20251226,801960.SI,石油石化,6.45,5.47,2.98,BULL,0,1,0,"(6.4, 6.7]"
20251226,801970.SI,环保,6.47,0.71,1.4,BULL,0,1,0,"(6.4, 6.7]"
20251226,801980.SI,美容护理,5.7,1.94,-1.92,BULL,0,1,0,"(5.5, 5.8]"
20251229,801010.SI,农林牧渔,6.59,0.16,0.67,BULL,0,1,0,"(6.4, 6.7]"
20251229,801030.SI,基础化工,6.7,4.88,3.77,BULL,0,1,0,"(6.7, 6.9]"
20251229,801040.SI,钢铁,6.54,2.43,1.53,BULL,0,1,0,"(6.4, 6.7]"
20251229,801050.SI,有色金属,6.84,9.89,7.93,BULL,0,1,0,"(6.7, 6.9]"
20251229,801080.SI,电子,6.73,6.17,4.05,BULL,0,1,0,"(6.7, 6.9]"
20251229,801110.SI,家用电器,5.76,2.23,-0.25,BULL,0,1,0,"(5.5, 5.8]"
20251229,801120.SI,食品饮料,4.94,0.95,-4.22,BULL,0,0,1,"(4.9, 5.2]"
20251229,801130.SI,纺织服饰,5.9,1.47,-2.17,BULL,0,1,0,"(5.8, 6.1]"
20251229,801140.SI,轻工制造,6.47,0.98,3.32,BULL,0,1,0,"(6.4, 6.7]"
20251229,801150.SI,医药生物,5.21,4.3,-3.45,BULL,0,1,0,"(4.9, 5.2]"
20251229,801160.SI,公用事业,5.28,0.17,-1.33,BULL,0,1,0,"(5.2, 5.5]"
20251229,801170.SI,交通运输,6.38,-0.39,1.5,BULL,0,1,0,"(6.4, 6.7]"
20251229,801180.SI,房地产,5.58,2.56,-3.81,BULL,0,1,0,"(5.5, 5.8]"
20251229,801200.SI,商贸零售,6.55,0.19,3.52,BULL,0,1,0,"(6.4, 6.7]"
20251229,801210.SI,社会服务,5.68,2.45,-1.8,BULL,0,1,0,"(5.5, 5.8]"
20251229,801230.SI,综合,5.8,9.35,-0.57,BULL,0,1,0,"(5.8, 6.1]"
20251229,801710.SI,建筑材料,6.54,1.82,3.09,BULL,0,1,0,"(6.4, 6.7]"
20251229,801720.SI,建筑装饰,6.37,2.3,0.36,BULL,0,1,0,"(6.1, 6.4]"
20251229,801730.SI,电力设备,6.37,2.76,1.77,BULL,0,1,0,"(6.1, 6.4]"
20251229,801740.SI,国防军工,7.59,7.29,13.85,BULL,1,0,0,"(7.5, 7.8]"
20251229,801750.SI,计算机,6.08,5.15,-1.86,BULL,0,1,0,"(5.8, 6.1]"
20251229,801760.SI,传媒,5.43,7.76,-4.97,BULL,0,1,0,"(5.2, 5.5]"
20251229,801770.SI,通信,7.0,0.82,10.07,BULL,1,0,0,"(6.9, 7.2]"
20251229,801780.SI,银行,5.69,-0.61,-2.69,BULL,0,1,0,"(5.5, 5.8]"
20251229,801790.SI,非银金融,7.01,4.6,7.48,BULL,1,0,0,"(6.9, 7.2]"
20251229,801880.SI,汽车,6.73,2.69,3.45,BULL,0,1,0,"(6.7, 6.9]"
20251229,801890.SI,机械设备,6.99,4.06,6.62,BULL,0,1,0,"(6.9, 7.2]"
20251229,801950.SI,煤炭,5.21,4.38,-3.52,BULL,0,1,0,"(4.9, 5.2]"
20251229,801960.SI,石油石化,6.42,2.14,3.21,BULL,0,1,0,"(6.4, 6.7]"
20251229,801970.SI,环保,6.34,1.7,0.82,BULL,0,1,0,"(6.1, 6.4]"
20251229,801980.SI,美容护理,5.61,1.7,-3.09,BULL,0,1,0,"(5.5, 5.8]"
20251230,801010.SI,农林牧渔,6.48,-0.48,1.55,BULL,0,1,0,"(6.4, 6.7]"
20251230,801030.SI,基础化工,6.76,4.21,5.0,BULL,0,1,0,"(6.7, 6.9]"
20251230,801040.SI,钢铁,6.46,2.8,1.58,BULL,0,1,0,"(6.4, 6.7]"
20251230,801050.SI,有色金属,7.29,6.77,10.84,BULL,1,0,0,"(7.2, 7.5]"
20251230,801080.SI,电子,6.71,5.68,5.37,BULL,0,1,0,"(6.7, 6.9]"
20251230,801110.SI,家用电器,6.18,1.03,0.29,BULL,0,1,0,"(6.1, 6.4]"
20251230,801120.SI,食品饮料,4.49,0.99,-4.22,BULL,0,0,1,"(4.4, 4.6]"
20251230,801130.SI,纺织服饰,5.99,1.92,-1.53,BULL,0,1,0,"(5.8, 6.1]"
20251230,801140.SI,轻工制造,6.4,2.14,2.41,BULL,0,1,0,"(6.4, 6.7]"
20251230,801150.SI,医药生物,4.95,5.66,-2.81,BULL,0,0,1,"(4.9, 5.2]"
20251230,801160.SI,公用事业,5.14,1.8,-2.41,BULL,0,1,0,"(4.9, 5.2]"
20251230,801170.SI,交通运输,6.16,0.84,0.94,BULL,0,1,0,"(6.1, 6.4]"
20251230,801180.SI,房地产,5.37,5.5,-5.05,BULL,0,1,0,"(5.2, 5.5]"
20251230,801200.SI,商贸零售,6.12,2.48,1.96,BULL,0,1,0,"(6.1, 6.4]"
20251230,801210.SI,社会服务,5.25,4.48,-2.5,BULL,0,1,0,"(5.2, 5.5]"
20251230,801230.SI,综合,5.76,9.54,0.51,BULL,0,1,0,"(5.5, 5.8]"
20251230,801710.SI,建筑材料,6.5,3.69,2.25,BULL,0,1,0,"(6.4, 6.7]"
20251230,801720.SI,建筑装饰,6.1,5.27,-0.5,BULL,0,1,0,"(6.1, 6.4]"
20251230,801730.SI,电力设备,6.43,3.37,2.82,BULL,0,1,0,"(6.4, 6.7]"
20251230,801740.SI,国防军工,7.46,12.35,13.36,BULL,1,0,0,"(7.2, 7.5]"
20251230,801750.SI,计算机,6.22,6.31,-0.37,BULL,0,1,0,"(6.1, 6.4]"
20251230,801760.SI,传媒,5.8,9.05,-2.51,BULL,0,1,0,"(5.8, 6.1]"
20251230,801770.SI,通信,6.95,-0.51,10.18,BULL,0,1,0,"(6.9, 7.2]"
20251230,801780.SI,银行,5.53,-1.35,-2.84,BULL,0,1,0,"(5.5, 5.8]"
20251230,801790.SI,非银金融,6.75,2.33,7.4,BULL,0,1,0,"(6.7, 6.9]"
20251230,801880.SI,汽车,6.8,1.17,5.43,BULL,0,1,0,"(6.7, 6.9]"
20251230,801890.SI,机械设备,7.11,3.4,9.0,BULL,1,0,0,"(6.9, 7.2]"
20251230,801950.SI,煤炭,4.91,4.87,-4.03,BULL,0,0,1,"(4.6, 4.9]"
20251230,801960.SI,石油石化,6.43,-0.72,5.19,BULL,0,1,0,"(6.4, 6.7]"
20251230,801970.SI,环保,6.03,2.97,0.34,BULL,0,1,0,"(5.8, 6.1]"
20251230,801980.SI,美容护理,5.64,1.99,-2.28,BULL,0,1,0,"(5.5, 5.8]"
20251231,801010.SI,农林牧渔,6.03,0.98,1.27,BULL,0,1,0,"(5.8, 6.1]"
20251231,801030.SI,基础化工,6.89,5.03,4.91,BULL,0,1,0,"(6.7, 6.9]"
20251231,801040.SI,钢铁,6.28,3.45,2.21,BULL,0,1,0,"(6.1, 6.4]"
20251231,801050.SI,有色金属,7.37,8.56,11.34,BULL,1,0,0,"(7.2, 7.5]"
20251231,801080.SI,电子,6.54,7.74,5.27,BULL,0,1,0,"(6.4, 6.7]"
20251231,801110.SI,家用电器,6.14,2.34,-0.02,BULL,0,1,0,"(6.1, 6.4]"
20251231,801120.SI,食品饮料,4.35,2.12,-4.12,BULL,0,0,1,"(4.1, 4.4]"
20251231,801130.SI,纺织服饰,6.32,2.65,-0.14,BULL,0,1,0,"(6.1, 6.4]"
20251231,801140.SI,轻工制造,6.46,2.98,2.08,BULL,0,1,0,"(6.4, 6.7]"
20251231,801150.SI,医药生物,4.74,7.81,-2.97,BULL,0,0,1,"(4.6, 4.9]"
20251231,801160.SI,公用事业,4.93,2.54,-2.84,BULL,0,0,1,"(4.9, 5.2]"
20251231,801170.SI,交通运输,6.28,0.23,0.89,BULL,0,1,0,"(6.1, 6.4]"
20251231,801180.SI,房地产,5.75,5.07,-2.48,BULL,0,1,0,"(5.5, 5.8]"
20251231,801200.SI,商贸零售,5.95,4.23,4.07,BULL,0,1,0,"(5.8, 6.1]"
20251231,801210.SI,社会服务,5.92,4.71,-0.67,BULL,0,1,0,"(5.8, 6.1]"
20251231,801230.SI,综合,5.68,14.55,0.85,BULL,0,1,0,"(5.5, 5.8]"
20251231,801710.SI,建筑材料,6.51,3.68,2.9,BULL,0,1,0,"(6.4, 6.7]"
20251231,801720.SI,建筑装饰,6.3,5.72,0.6,BULL,0,1,0,"(6.1, 6.4]"
20251231,801730.SI,电力设备,6.3,5.02,2.95,BULL,0,1,0,"(6.1, 6.4]"
20251231,801740.SI,国防军工,7.81,13.63,17.17,BULL,1,0,0,"(7.5, 7.8]"
20251231,801750.SI,计算机,6.38,8.49,2.79,BULL,0,1,0,"(6.4, 6.7]"
20251231,801760.SI,传媒,6.17,13.1,1.91,BULL,0,1,0,"(6.1, 6.4]"
20251231,801770.SI,通信,6.71,1.66,9.95,BULL,0,1,0,"(6.7, 6.9]"
20251231,801780.SI,银行,5.66,-1.9,-1.82,BULL,0,1,0,"(5.5, 5.8]"
20251231,801790.SI,非银金融,6.48,2.6,7.91,BULL,0,1,0,"(6.4, 6.7]"
20251231,801880.SI,汽车,6.72,2.53,5.87,BULL,0,1,0,"(6.7, 6.9]"
20251231,801890.SI,机械设备,7.05,5.39,9.11,BULL,1,0,0,"(6.9, 7.2]"
20251231,801950.SI,煤炭,4.71,6.27,-5.07,BULL,0,0,1,"(4.6, 4.9]"
20251231,801960.SI,石油石化,6.9,0.29,5.08,BULL,0,1,0,"(6.7, 6.9]"
20251231,801970.SI,环保,6.0,3.88,1.04,BULL,0,1,0,"(5.8, 6.1]"
20251231,801980.SI,美容护理,5.8,2.55,-0.76,BULL,0,1,0,"(5.8, 6.1]"
20260105,801010.SI,农林牧渔,6.03,1.11,2.16,BULL,0,1,0,"(5.8, 6.1]"
20260105,801030.SI,基础化工,6.97,4.02,7.24,BULL,0,1,0,"(6.9, 7.2]"
20260105,801040.SI,钢铁,6.47,5.63,2.95,BULL,0,1,0,"(6.4, 6.7]"
20260105,801050.SI,有色金属,7.45,7.22,13.88,BULL,1,0,0,"(7.2, 7.5]"
20260105,801080.SI,电子,7.0,5.43,8.31,BULL,1,0,0,"(6.9, 7.2]"
20260105,801110.SI,家用电器,6.4,1.72,0.97,BULL,0,1,0,"(6.4, 6.7]"
20260105,801120.SI,食品饮料,5.38,0.76,-0.91,BULL,0,1,0,"(5.2, 5.5]"
20260105,801130.SI,纺织服饰,6.45,4.03,1.76,BULL,0,1,0,"(6.4, 6.7]"
20260105,801140.SI,轻工制造,6.65,3.79,3.74,BULL,0,1,0,"(6.4, 6.7]"
20260105,801150.SI,医药生物,6.12,4.66,0.77,BULL,0,1,0,"(6.1, 6.4]"
20260105,801160.SI,公用事业,5.34,2.98,-1.88,BULL,0,1,0,"(5.2, 5.5]"
20260105,801170.SI,交通运输,6.21,1.54,0.87,BULL,0,1,0,"(6.1, 6.4]"
20260105,801180.SI,房地产,6.03,3.4,-0.41,BULL,0,1,0,"(5.8, 6.1]"
20260105,801200.SI,商贸零售,5.9,6.87,5.53,BULL,0,1,0,"(5.8, 6.1]"
20260105,801210.SI,社会服务,6.26,6.95,2.02,BULL,0,1,0,"(6.1, 6.4]"
20260105,801230.SI,综合,6.24,13.05,5.34,BULL,0,1,0,"(6.1, 6.4]"
20260105,801710.SI,建筑材料,6.82,2.86,5.38,BULL,0,1,0,"(6.7, 6.9]"
20260105,801720.SI,建筑装饰,6.46,6.0,2.01,BULL,0,1,0,"(6.4, 6.7]"
20260105,801730.SI,电力设备,6.62,3.4,4.82,BULL,0,1,0,"(6.4, 6.7]"
20260105,801740.SI,国防军工,7.81,17.02,19.56,BULL,1,0,0,"(7.5, 7.8]"
20260105,801750.SI,计算机,6.53,13.3,5.72,BULL,0,1,0,"(6.4, 6.7]"
20260105,801760.SI,传媒,6.35,17.1,6.55,BULL,0,1,0,"(6.1, 6.4]"
20260105,801770.SI,通信,6.98,3.06,10.87,BULL,0,1,0,"(6.9, 7.2]"
20260105,801780.SI,银行,5.69,-1.27,-1.73,BULL,0,1,0,"(5.5, 5.8]"
